"GpsTime","Y","X","Z","Pitch","Azimuth"
407141.660000,3289464.745111,273928.395445,552.810108,3.028625,-89.413296
407141.670000,3289464.750889,273927.733219,552.814967,3.025082,-89.391610
407141.680000,3289464.756734,273927.070999,552.819805,3.021492,-89.370009
407141.690000,3289464.762646,273926.408785,552.824621,3.017857,-89.348499
407141.700000,3289464.768626,273925.746576,552.829414,3.014176,-89.327090
407141.710000,3289464.774675,273925.084374,552.834184,3.010448,-89.305790
407141.720000,3289464.780794,273924.422177,552.838931,3.006675,-89.284606
407141.730000,3289464.786982,273923.759986,552.843654,3.002856,-89.263547
407141.740000,3289464.793242,273923.097800,552.848353,2.998991,-89.242621
407141.750000,3289464.799572,273922.435619,552.853027,2.995080,-89.221837
407141.760000,3289464.805975,273921.773444,552.857677,2.991124,-89.201201
407141.770000,3289464.812451,273921.111274,552.862301,2.987122,-89.180724
407141.780000,3289464.819000,273920.449109,552.866900,2.983074,-89.160412
407141.790000,3289464.825623,273919.786949,552.871472,2.978981,-89.140274
407141.800000,3289464.832320,273919.124794,552.876018,2.974842,-89.120318
407141.810000,3289464.839094,273918.462644,552.880537,2.970658,-89.100552
407141.820000,3289464.845943,273917.800498,552.885029,2.966428,-89.080984
407141.830000,3289464.852869,273917.138358,552.889493,2.962153,-89.061624
407141.840000,3289464.859872,273916.476221,552.893929,2.957833,-89.042477
407141.850000,3289464.866954,273915.814089,552.898336,2.953467,-89.023554
407141.860000,3289464.874114,273915.151962,552.902715,2.949057,-89.004862
407141.870000,3289464.881354,273914.489839,552.907064,2.944601,-88.986409
407141.880000,3289464.888674,273913.827720,552.911384,2.940100,-88.968203
407141.890000,3289464.896075,273913.165605,552.915674,2.935555,-88.950254
407141.900000,3289464.903557,273912.503494,552.919933,2.930964,-88.932567
407141.910000,3289464.911121,273911.841387,552.924162,2.926328,-88.915153
407141.920000,3289464.918768,273911.179283,552.928359,2.921648,-88.898019
407141.930000,3289464.926498,273910.517184,552.932525,2.916923,-88.881173
407141.940000,3289464.934313,273909.855088,552.936658,2.912153,-88.864623
407141.950000,3289464.942212,273909.192996,552.940760,2.907338,-88.848378
407141.960000,3289464.950197,273908.530907,552.944828,2.902479,-88.832446
407141.970000,3289464.958268,273907.868821,552.948864,2.897575,-88.816835
407141.980000,3289464.966425,273907.206739,552.952865,2.892627,-88.801552
407141.990000,3289464.974670,273906.544660,552.956833,2.887634,-88.786607
407142.000000,3289464.983003,273905.882584,552.960766,2.882597,-88.772008
407142.010000,3289464.991425,273905.220511,552.964665,2.877517,-88.757761
407142.020000,3289464.999935,273904.558441,552.968528,2.872397,-88.743868
407142.030000,3289465.008534,273903.896374,552.972356,2.867237,-88.730328
407142.040000,3289465.017221,273903.234310,552.976147,2.862040,-88.717141
407142.050000,3289465.025995,273902.572249,552.979901,2.856805,-88.704304
407142.060000,3289465.034857,273901.910192,552.983618,2.851536,-88.691819
407142.070000,3289465.043806,273901.248137,552.987296,2.846233,-88.679683
407142.080000,3289465.052842,273900.586085,552.990936,2.840896,-88.667896
407142.090000,3289465.061965,273899.924037,552.994537,2.835529,-88.656457
407142.100000,3289465.071174,273899.261992,552.998098,2.830131,-88.645365
407142.110000,3289465.080470,273898.599950,553.001619,2.824705,-88.634619
407142.120000,3289465.089852,273897.937911,553.005099,2.819251,-88.624219
407142.130000,3289465.099319,273897.275875,553.008538,2.813771,-88.614163
407142.140000,3289465.108872,273896.613842,553.011935,2.808265,-88.604452
407142.150000,3289465.118510,273895.951813,553.015290,2.802737,-88.595083
407142.160000,3289465.128233,273895.289786,553.018602,2.797185,-88.586056
407142.170000,3289465.138041,273894.627763,553.021870,2.791613,-88.577370
407142.180000,3289465.147933,273893.965743,553.025094,2.786021,-88.569024
407142.190000,3289465.157910,273893.303727,553.028273,2.780411,-88.561018
407142.200000,3289465.167971,273892.641714,553.031407,2.774783,-88.553351
407142.210000,3289465.178115,273891.979704,553.034496,2.769140,-88.546021
407142.220000,3289465.188343,273891.317697,553.037538,2.763481,-88.539028
407142.230000,3289465.198654,273890.655694,553.040534,2.757810,-88.532372
407142.240000,3289465.209048,273889.993694,553.043482,2.752126,-88.526050
407142.250000,3289465.219524,273889.331697,553.046382,2.746432,-88.520063
407142.260000,3289465.230084,273888.669703,553.049234,2.740728,-88.514409
407142.270000,3289465.240725,273888.007713,553.052037,2.735017,-88.509088
407142.280000,3289465.251448,273887.345727,553.054791,2.729298,-88.504099
407142.290000,3289465.262253,273886.683744,553.057494,2.723574,-88.499441
407142.300000,3289465.273140,273886.021764,553.060147,2.717845,-88.495113
407142.310000,3289465.284108,273885.359787,553.062748,2.712114,-88.491114
407142.320000,3289465.295157,273884.697814,553.065298,2.706381,-88.487443
407142.330000,3289465.306286,273884.035845,553.067795,2.700648,-88.484100
407142.340000,3289465.317496,273883.373879,553.070240,2.694915,-88.481084
407142.350000,3289465.328786,273882.711916,553.072631,2.689185,-88.478393
407142.360000,3289465.340156,273882.049957,553.074969,2.683458,-88.476028
407142.370000,3289465.351606,273881.388001,553.077252,2.677736,-88.473986
407142.380000,3289465.363135,273880.726049,553.079479,2.672020,-88.472268
407142.390000,3289465.374743,273880.064101,553.081652,2.666312,-88.470872
407142.400000,3289465.386431,273879.402156,553.083768,2.660612,-88.469798
407142.410000,3289465.398197,273878.740214,553.085828,2.654922,-88.469044
407142.420000,3289465.410041,273878.078277,553.087830,2.649244,-88.468611
407142.430000,3289465.421964,273877.416342,553.089775,2.643578,-88.468496
407142.440000,3289465.433964,273876.754412,553.091661,2.637926,-88.468700
407142.450000,3289465.446043,273876.092485,553.093489,2.632289,-88.469220
407142.460000,3289465.458198,273875.430561,553.095257,2.626669,-88.470057
407142.470000,3289465.470431,273874.768641,553.096965,2.621066,-88.471210
407142.480000,3289465.482741,273874.106725,553.098613,2.615482,-88.472678
407142.490000,3289465.495127,273873.444813,553.100200,2.609919,-88.474459
407142.500000,3289465.507590,273872.782904,553.101725,2.604377,-88.476554
407142.510000,3289465.520129,273872.120999,553.103188,2.598858,-88.478960
407142.520000,3289465.532744,273871.459098,553.104588,2.593364,-88.481678
407142.530000,3289465.545435,273870.797200,553.105925,2.587894,-88.484707
407142.540000,3289465.558201,273870.135306,553.107199,2.582452,-88.488045
407142.550000,3289465.571042,273869.473416,553.108408,2.577038,-88.491691
407142.560000,3289465.583958,273868.811530,553.109552,2.571653,-88.495646
407142.570000,3289465.596949,273868.149647,553.110631,2.566299,-88.499908
407142.580000,3289465.610014,273867.487768,553.111644,2.560977,-88.504476
407142.590000,3289465.623154,273866.825893,553.112590,2.555688,-88.509349
407142.600000,3289465.636367,273866.164022,553.113469,2.550433,-88.514527
407142.610000,3289465.649654,273865.502155,553.114281,2.545215,-88.520009
407142.620000,3289465.663014,273864.840292,553.115025,2.540033,-88.525793
407142.630000,3289465.676448,273864.178432,553.115699,2.534890,-88.531879
407142.640000,3289465.689954,273863.516576,553.116305,2.529787,-88.538266
407142.650000,3289465.703533,273862.854725,553.116841,2.524725,-88.544954
407142.660000,3289465.717184,273862.192877,553.117306,2.519705,-88.551941
407142.670000,3289465.730908,273861.531033,553.117701,2.514729,-88.559226
407142.680000,3289465.744703,273860.869193,553.118024,2.509797,-88.566810
407142.690000,3289465.758570,273860.207357,553.118276,2.504912,-88.574689
407142.700000,3289465.772508,273859.545525,553.118454,2.500074,-88.582865
407142.710000,3289465.786518,273858.883696,553.118560,2.495285,-88.591337
407142.720000,3289465.800598,273858.221872,553.118592,2.490546,-88.600102
407142.730000,3289465.814749,273857.560052,553.118550,2.485859,-88.609161
407142.740000,3289465.828971,273856.898236,553.118433,2.481224,-88.618512
407142.750000,3289465.843262,273856.236424,553.118241,2.476643,-88.628155
407142.760000,3289465.857623,273855.574616,553.117973,2.472118,-88.638089
407142.770000,3289465.872054,273854.912812,553.117629,2.467649,-88.648313
407142.780000,3289465.886555,273854.251012,553.117207,2.463238,-88.658826
407142.790000,3289465.901124,273853.589216,553.116709,2.458885,-88.669627
407142.800000,3289465.915763,273852.927425,553.116132,2.454594,-88.680716
407142.810000,3289465.930469,273852.265637,553.115477,2.450364,-88.692091
407142.820000,3289465.945245,273851.603854,553.114743,2.446197,-88.703753
407142.830000,3289465.960088,273850.942075,553.113929,2.442094,-88.715699
407142.840000,3289465.974999,273850.280300,553.113035,2.438057,-88.727929
407142.850000,3289465.989978,273849.618529,553.112060,2.434087,-88.740442
407142.860000,3289466.005024,273848.956762,553.111004,2.430185,-88.753238
407142.870000,3289466.020137,273848.294999,553.109866,2.426353,-88.766315
407142.880000,3289466.035318,273847.633241,553.108646,2.422591,-88.779672
407142.890000,3289466.050564,273846.971487,553.107342,2.418901,-88.793310
407142.900000,3289466.065877,273846.309737,553.105956,2.415285,-88.807226
407142.910000,3289466.081256,273845.647992,553.104485,2.411743,-88.821421
407142.920000,3289466.096701,273844.986250,553.102930,2.408278,-88.835892
407142.930000,3289466.112212,273844.324513,553.101289,2.404889,-88.850640
407142.940000,3289466.127788,273843.662781,553.099563,2.401580,-88.865664
407142.950000,3289466.143429,273843.001052,553.097751,2.398350,-88.880962
407142.960000,3289466.159134,273842.339328,553.095852,2.395200,-88.896534
407142.970000,3289466.174905,273841.677608,553.093866,2.392134,-88.912379
407142.980000,3289466.190739,273841.015893,553.091792,2.389151,-88.928496
407142.990000,3289466.206638,273840.354182,553.089629,2.386253,-88.944884
407143.000000,3289466.222601,273839.692475,553.087377,2.383442,-88.961543
407143.010000,3289466.238626,273839.030773,553.085037,2.380720,-88.978469
407143.020000,3289466.254715,273838.369075,553.082607,2.378090,-88.995653
407143.030000,3289466.270865,273837.707381,553.080089,2.375552,-89.013087
407143.040000,3289466.287074,273837.045691,553.077483,2.373103,-89.030763
407143.050000,3289466.303343,273836.384005,553.074790,2.370744,-89.048670
407143.060000,3289466.319670,273835.722323,553.072010,2.368474,-89.066802
407143.070000,3289466.336054,273835.060644,553.069144,2.366291,-89.085148
407143.080000,3289466.352494,273834.398968,553.066193,2.364195,-89.103700
407143.090000,3289466.368988,273833.737295,553.063157,2.362185,-89.122450
407143.100000,3289466.385536,273833.075626,553.060037,2.360260,-89.141389
407143.110000,3289466.402136,273832.413959,553.056832,2.358420,-89.160508
407143.120000,3289466.418787,273831.752295,553.053545,2.356663,-89.179797
407143.130000,3289466.435489,273831.090634,553.050175,2.354988,-89.199250
407143.140000,3289466.452239,273830.428975,553.046723,2.353395,-89.218856
407143.150000,3289466.469038,273829.767318,553.043190,2.351884,-89.238608
407143.160000,3289466.485883,273829.105664,553.039575,2.350452,-89.258495
407143.170000,3289466.502774,273828.444011,553.035881,2.349100,-89.278510
407143.180000,3289466.519710,273827.782361,553.032106,2.347826,-89.298645
407143.190000,3289466.536689,273827.120711,553.028253,2.346629,-89.318889
407143.200000,3289466.553710,273826.459064,553.024321,2.345509,-89.339235
407143.210000,3289466.570773,273825.797418,553.020310,2.344465,-89.359673
407143.220000,3289466.587875,273825.135772,553.016223,2.343496,-89.380195
407143.230000,3289466.605017,273824.474128,553.012058,2.342601,-89.400793
407143.240000,3289466.622197,273823.812485,553.007818,2.341780,-89.421457
407143.250000,3289466.639413,273823.150843,553.003501,2.341031,-89.442179
407143.260000,3289466.656665,273822.489201,552.999110,2.340353,-89.462950
407143.270000,3289466.673952,273821.827559,552.994644,2.339746,-89.483761
407143.280000,3289466.691272,273821.165918,552.990104,2.339210,-89.504604
407143.290000,3289466.708624,273820.504277,552.985490,2.338742,-89.525469
407143.300000,3289466.726007,273819.842636,552.980804,2.338342,-89.546349
407143.310000,3289466.743421,273819.180995,552.976045,2.338010,-89.567234
407143.320000,3289466.760863,273818.519353,552.971215,2.337744,-89.588116
407143.330000,3289466.778333,273817.857711,552.966314,2.337544,-89.608986
407143.340000,3289466.795830,273817.196068,552.961342,2.337409,-89.629834
407143.350000,3289466.813353,273816.534425,552.956300,2.337338,-89.650654
407143.360000,3289466.830900,273815.872780,552.951188,2.337330,-89.671435
407143.370000,3289466.848470,273815.211135,552.946008,2.337384,-89.692169
407143.380000,3289466.866063,273814.549488,552.940760,2.337500,-89.712847
407143.390000,3289466.883677,273813.887840,552.935444,2.337677,-89.733461
407143.400000,3289466.901311,273813.226190,552.930061,2.337913,-89.754001
407143.410000,3289466.918963,273812.564538,552.924612,2.338208,-89.774460
407143.420000,3289466.936634,273811.902885,552.919096,2.338561,-89.794828
407143.430000,3289466.954321,273811.241230,552.913515,2.338971,-89.815097
407143.440000,3289466.972024,273810.579572,552.907869,2.339437,-89.835257
407143.450000,3289466.989741,273809.917912,552.902160,2.339960,-89.855301
407143.460000,3289467.007471,273809.256250,552.896386,2.340537,-89.875219
407143.470000,3289467.025214,273808.594585,552.890550,2.341167,-89.895003
407143.480000,3289467.042968,273807.932917,552.884650,2.341851,-89.914643
407143.490000,3289467.060732,273807.271246,552.878690,2.342587,-89.934132
407143.500000,3289467.078504,273806.609572,552.872667,2.343374,-89.953461
407143.510000,3289467.096285,273805.947895,552.866584,2.344211,-89.972620
407143.520000,3289467.114072,273805.286215,552.860441,2.345098,-89.991601
407143.530000,3289467.131864,273804.624531,552.854238,2.346034,-90.010396
407143.540000,3289467.149661,273803.962843,552.847976,2.347018,-90.028995
407143.550000,3289467.167461,273803.301152,552.841656,2.348048,-90.047390
407143.560000,3289467.185263,273802.639456,552.835277,2.349125,-90.065572
407143.570000,3289467.203066,273801.977756,552.828842,2.350248,-90.083532
407143.580000,3289467.220870,273801.316052,552.822349,2.351414,-90.101262
407143.590000,3289467.238672,273800.654344,552.815801,2.352625,-90.118753
407143.600000,3289467.256471,273799.992631,552.809197,2.353878,-90.135996
407143.610000,3289467.274268,273799.330913,552.802538,2.355174,-90.152983
407143.620000,3289467.292059,273798.669190,552.795824,2.356510,-90.169704
407143.630000,3289467.309846,273798.007462,552.789057,2.357887,-90.186151
407143.640000,3289467.327625,273797.345729,552.782236,2.359303,-90.202316
407143.650000,3289467.345396,273796.683990,552.775363,2.360757,-90.218189
407143.660000,3289467.363159,273796.022246,552.768437,2.362250,-90.233762
407143.670000,3289467.380911,273795.360496,552.761460,2.363779,-90.249026
407143.680000,3289467.398652,273794.698741,552.754432,2.365345,-90.263972
407143.690000,3289467.416381,273794.036979,552.747353,2.366945,-90.278592
407143.700000,3289467.434096,273793.375211,552.740225,2.368580,-90.292877
407143.710000,3289467.451797,273792.713437,552.733047,2.370249,-90.306818
407143.720000,3289467.469482,273792.051657,552.725821,2.371950,-90.320406
407143.730000,3289467.487150,273791.389870,552.718546,2.373682,-90.333633
407143.740000,3289467.504800,273790.728076,552.711224,2.375446,-90.346490
407143.750000,3289467.522431,273790.066275,552.703855,2.377240,-90.358968
