"GpsTime","Y","X","Z","Roll","Pitch","Azimuth"
407121.678541,3289451.635314,275261.562644,530.946243,0.127343,2.810709,-88.836029
407121.683541,3289451.644899,275261.226513,530.944929,0.118937,2.811999,-88.833608
407121.688541,3289451.654481,275260.890385,530.943620,0.111240,2.812414,-88.830096
407121.693541,3289451.664065,275260.554256,530.942318,0.103075,2.813049,-88.827240
407121.698541,3289451.673653,275260.218119,530.941022,0.093806,2.815215,-88.824599
407121.703541,3289451.683241,275259.881985,530.939733,0.084734,2.817163,-88.822398
407121.708541,3289451.692828,275259.545856,530.938449,0.076830,2.818017,-88.818666
407121.713541,3289451.702416,275259.209727,530.937167,0.069331,2.819309,-88.815590
407121.718542,3289451.712009,275258.873596,530.935888,0.061155,2.822351,-88.812951
407121.723542,3289451.721601,275258.537477,530.934612,0.053875,2.823863,-88.809875
407121.728542,3289451.731187,275258.201364,530.933346,0.048397,2.824499,-88.805706
407121.733542,3289451.740772,275257.865248,530.932087,0.042658,2.825574,-88.802413
407121.738542,3289451.750360,275257.529137,530.930833,0.036001,2.826431,-88.799994
407121.743542,3289451.759945,275257.193031,530.929586,0.030294,2.825977,-88.796045
407121.748542,3289451.769528,275256.856922,530.928347,0.025232,2.825959,-88.792315
407121.753542,3289451.779115,275256.520804,530.927117,0.018816,2.828347,-88.789459
407121.758542,3289451.788706,275256.184690,530.925891,0.011285,2.830298,-88.787041
407121.763542,3289451.798294,275255.848578,530.924674,0.005370,2.831594,-88.782872
407121.768542,3289451.807887,275255.512468,530.923464,-0.001254,2.832671,-88.779798
407121.773542,3289451.817486,275255.176358,530.922265,-0.008752,2.834842,-88.776724
407121.778542,3289451.827081,275254.840254,530.921074,-0.014949,2.836576,-88.773870
407121.783542,3289451.836674,275254.504160,530.919890,-0.019792,2.836780,-88.770139
407121.788543,3289451.846265,275254.168065,530.918712,-0.024427,2.836766,-88.766627
407121.793543,3289451.855852,275253.831970,530.917541,-0.028658,2.837189,-88.763772
407121.798543,3289451.865441,275253.495877,530.916374,-0.032867,2.837613,-88.760480
407121.803543,3289451.875031,275253.159787,530.915212,-0.037513,2.837381,-88.757187
407121.808543,3289451.884622,275252.823690,530.914055,-0.042377,2.838898,-88.753895
407121.813543,3289451.894222,275252.487602,530.912900,-0.048159,2.839759,-88.751478
407121.818543,3289451.903829,275252.151518,530.911749,-0.053865,2.839528,-88.747528
407121.823543,3289451.913437,275251.815437,530.910602,-0.058970,2.838860,-88.744673
407121.828543,3289451.923051,275251.479352,530.909458,-0.064053,2.839504,-88.741380
407121.833543,3289451.932669,275251.143273,530.908316,-0.068709,2.839274,-88.738306
407121.838543,3289451.942284,275250.807190,530.907181,-0.071356,2.839919,-88.734358
407121.843543,3289451.951900,275250.471105,530.906048,-0.074482,2.840345,-88.731284
407121.848543,3289451.961516,275250.135023,530.904915,-0.077598,2.840115,-88.727991
407121.853544,3289451.971127,275249.798942,530.903782,-0.079611,2.839449,-88.724478
407121.858544,3289451.980743,275249.462862,530.902649,-0.082311,2.839219,-88.721623
407121.863544,3289451.990364,275249.126779,530.901521,-0.085875,2.839645,-88.718549
407121.868544,3289451.999982,275248.790703,530.900397,-0.089264,2.839633,-88.716351
407121.873544,3289452.009603,275248.454627,530.899278,-0.091680,2.839625,-88.712182
407121.878544,3289452.019228,275248.118559,530.898159,-0.094840,2.838520,-88.709763
407121.883544,3289452.028850,275247.782485,530.897043,-0.096852,2.839385,-88.706253
407121.888544,3289452.038472,275247.446422,530.895924,-0.098263,2.839155,-88.703835
407121.893544,3289452.048101,275247.110359,530.894803,-0.099816,2.838710,-88.699885
407121.898544,3289452.057722,275246.774291,530.893683,-0.100123,2.838262,-88.697248
407121.903544,3289452.067347,275246.438220,530.892563,-0.100649,2.838251,-88.694611
407121.908544,3289452.076978,275246.102152,530.891444,-0.101132,2.837368,-88.691098
407121.913544,3289452.086611,275245.766084,530.890331,-0.101428,2.836046,-88.688241
407121.918545,3289452.096250,275245.430007,530.889226,-0.101921,2.837130,-88.684950
407121.923545,3289452.105896,275245.093938,530.888125,-0.103562,2.837555,-88.682752
407121.928545,3289452.115548,275244.757869,530.887032,-0.104897,2.838203,-88.678804
407121.933545,3289452.125199,275244.421806,530.885943,-0.106111,2.838191,-88.676824
407121.938545,3289452.134854,275244.085743,530.884852,-0.107041,2.838838,-88.673532
407121.943545,3289452.144502,275243.749688,530.883763,-0.106463,2.838609,-88.670677
407121.948545,3289452.154146,275243.413633,530.882676,-0.104312,2.838600,-88.666946
407121.953545,3289452.163789,275243.077577,530.881592,-0.102194,2.837935,-88.663871
407121.958545,3289452.173425,275242.741519,530.880513,-0.098982,2.837707,-88.660796
407121.963545,3289452.183059,275242.405456,530.879440,-0.095334,2.838134,-88.657723
407121.968545,3289452.192696,275242.069393,530.878373,-0.092800,2.838123,-88.655087
407121.973545,3289452.202329,275241.733322,530.877317,-0.090037,2.839205,-88.652233
407121.978545,3289452.211964,275241.397252,530.876269,-0.087317,2.840285,-88.650255
407121.983546,3289452.221607,275241.061182,530.875224,-0.084979,2.841149,-88.647183
407121.988546,3289452.231251,275240.725113,530.874186,-0.082248,2.841574,-88.644984
407121.993546,3289452.240897,275240.389038,530.873161,-0.078163,2.843530,-88.641913
407121.998546,3289452.250551,275240.052974,530.872150,-0.074339,2.844610,-88.639716
407122.003546,3289452.260205,275239.716910,530.871138,-0.069391,2.845906,-88.636644
407122.008546,3289452.269856,275239.380833,530.870163,-0.064004,2.846987,-88.633790
407122.013546,3289452.279521,275239.044770,530.869204,-0.058847,2.847848,-88.631155
407122.018546,3289452.289189,275238.708706,530.868263,-0.053013,2.848711,-88.628082
407122.023546,3289452.298862,275238.372647,530.867340,-0.047637,2.849134,-88.625446
407122.028546,3289452.308540,275238.036583,530.866433,-0.042688,2.850433,-88.622591
407122.033546,3289452.318222,275237.700522,530.865541,-0.038219,2.851730,-88.620612
407122.038546,3289452.327907,275237.364457,530.864666,-0.032810,2.853466,-88.617321
407122.043546,3289452.337594,275237.028401,530.863808,-0.027904,2.853670,-88.615341
407122.048547,3289452.347283,275236.692336,530.862970,-0.022943,2.855404,-88.612268
407122.053547,3289452.356970,275236.356280,530.862152,-0.017818,2.856264,-88.610288
407122.058547,3289452.366658,275236.020221,530.861356,-0.011743,2.857780,-88.606777
407122.063547,3289452.376341,275235.684165,530.860577,-0.005318,2.857983,-88.605016
407122.068547,3289452.386026,275235.348112,530.859819,0.001151,2.857749,-88.602379
407122.073547,3289452.395707,275235.012057,530.859081,0.008483,2.857297,-88.599962
407122.078547,3289452.405393,275234.676000,530.858359,0.015827,2.857281,-88.597325
407122.083547,3289452.415083,275234.339938,530.857654,0.022722,2.858357,-88.594907
407122.088547,3289452.424779,275234.003881,530.856965,0.029355,2.859653,-88.593365
407122.093547,3289452.434483,275233.667826,530.856291,0.035846,2.860729,-88.590290
407122.098547,3289452.444194,275233.331785,530.855634,0.041812,2.860275,-88.588967
407122.103547,3289452.453918,275232.995746,530.854997,0.047199,2.859821,-88.586112
407122.108547,3289452.463646,275232.659716,530.854382,0.052750,2.858492,-88.584352
407122.113548,3289452.473375,275232.323683,530.853792,0.059449,2.857819,-88.581498
407122.118548,3289452.483109,275231.987654,530.853219,0.065645,2.856927,-88.579956
407122.123548,3289452.492847,275231.651626,530.852664,0.071862,2.855598,-88.577978
407122.128548,3289452.502584,275231.315597,530.852127,0.079424,2.853831,-88.575344
407122.133548,3289452.512328,275230.979566,530.851602,0.086515,2.852502,-88.573366
407122.138548,3289452.522079,275230.643532,530.851087,0.093170,2.852046,-88.571387
407122.143548,3289452.531835,275230.307504,530.850580,0.099792,2.851373,-88.570065
407122.148548,3289452.541594,275229.971479,530.850083,0.107342,2.849823,-88.567650
407122.153548,3289452.551360,275229.635454,530.849595,0.114193,2.848057,-88.566111
407122.158548,3289452.561137,275229.299427,530.849117,0.120192,2.847163,-88.564133
407122.163548,3289452.570921,275228.963404,530.848650,0.125764,2.846050,-88.561937
407122.168548,3289452.580708,275228.627380,530.848195,0.131129,2.844937,-88.559521
407122.173548,3289452.590500,275228.291360,530.847748,0.136023,2.843169,-88.557765
407122.178548,3289452.600291,275227.955340,530.847312,0.140886,2.841840,-88.556663
407122.183549,3289452.610084,275227.619320,530.846883,0.146020,2.839852,-88.554469
407122.188549,3289452.619877,275227.283303,530.846460,0.151363,2.837646,-88.552495
407122.193549,3289452.629668,275226.947281,530.846047,0.157569,2.836533,-88.550737
407122.198549,3289452.639460,275226.611263,530.845643,0.164201,2.835420,-88.549198
407122.203549,3289452.649252,275226.275247,530.845249,0.171532,2.833431,-88.546786
407122.208549,3289452.659045,275225.939233,530.844869,0.179060,2.831443,-88.544813
407122.213549,3289452.668848,275225.603224,530.844501,0.185910,2.829892,-88.543275
407122.218549,3289452.678660,275225.267221,530.844145,0.192356,2.827903,-88.541083
407122.223549,3289452.688478,275224.931221,530.843804,0.199228,2.825477,-88.539112
407122.228549,3289452.698303,275224.595224,530.843475,0.205684,2.822612,-88.536704
407122.233549,3289452.708135,275224.259224,530.843155,0.211223,2.820405,-88.535170
407122.238549,3289452.717969,275223.923225,530.842844,0.217209,2.817979,-88.533418
407122.243549,3289452.727805,275223.587224,530.842542,0.223665,2.815113,-88.531012
407122.248550,3289452.737645,275223.251218,530.842251,0.230099,2.813342,-88.529039
407122.253550,3289452.747493,275222.915213,530.841969,0.235835,2.812666,-88.527937
407122.258550,3289452.757343,275222.579211,530.841697,0.242488,2.810676,-88.525965
407122.263550,3289452.767196,275222.243211,530.841436,0.249381,2.807809,-88.523560
407122.268550,3289452.777055,275221.907213,530.841186,0.255783,2.805821,-88.522245
407122.273550,3289452.786916,275221.571219,530.840942,0.261998,2.804048,-88.520274
407122.278550,3289452.796773,275221.235230,530.840704,0.269764,2.801617,-88.517867
407122.283550,3289452.806633,275220.899248,530.840474,0.277301,2.798313,-88.515684
407122.288550,3289452.816496,275220.563264,530.840252,0.284161,2.795230,-88.513939
407122.293550,3289452.826358,275220.227281,530.840034,0.291458,2.792146,-88.512193
407122.298550,3289452.836222,275219.891296,530.839823,0.298973,2.789499,-88.510446
407122.303550,3289452.846092,275219.555312,530.839618,0.305812,2.787072,-88.509135
407122.308550,3289452.855968,275219.219330,530.839418,0.312629,2.785085,-88.508260
407122.313551,3289452.865849,275218.883345,530.839220,0.319947,2.782654,-88.506075
407122.318551,3289452.875741,275218.547358,530.839018,0.326598,2.780005,-88.504110
407122.323551,3289452.885647,275218.211369,530.838812,0.331906,2.778233,-88.502797
407122.328551,3289452.895565,275217.875378,530.838604,0.336341,2.777336,-88.501479
407122.333551,3289452.905484,275217.539385,530.838396,0.341900,2.775998,-88.499507
407122.338551,3289452.915409,275217.203392,530.838191,0.347666,2.774224,-88.497756
407122.343551,3289452.925346,275216.867398,530.837987,0.351882,2.772670,-88.496442
407122.348551,3289452.935291,275216.531405,530.837787,0.355878,2.770680,-88.495131
407122.353551,3289452.945243,275216.195412,530.837595,0.359886,2.768469,-88.493603
407122.358551,3289452.955209,275215.859422,530.837407,0.362560,2.766480,-88.492511
407122.363551,3289452.965186,275215.523430,530.837225,0.364143,2.765365,-88.491413
407122.368551,3289452.975169,275215.187442,530.837045,0.366172,2.763593,-88.490101
407122.373551,3289452.985162,275214.851460,530.836868,0.368004,2.761162,-88.488356
407122.378552,3289452.995159,275214.515484,530.836697,0.369596,2.758734,-88.487048
407122.383552,3289453.005159,275214.179507,530.836534,0.371636,2.757179,-88.485516
407122.388552,3289453.015157,275213.843533,530.836380,0.374561,2.754967,-88.483769
407122.393552,3289453.025161,275213.507564,530.836236,0.376579,2.752322,-88.482682
407122.398552,3289453.035164,275213.171598,530.836105,0.378598,2.749240,-88.481598
407122.403552,3289453.045168,275212.835634,530.835979,0.380637,2.745062,-88.480083
407122.408551,3289453.055180,275212.499666,530.835855,0.381812,2.741538,-88.478346
407122.413551,3289453.065199,275212.163698,530.835733,0.381613,2.738897,-88.477915
407122.418551,3289453.075222,275211.827726,530.835618,0.381654,2.737127,-88.477042
407122.423551,3289453.085255,275211.491754,530.835502,0.381518,2.734259,-88.475300
407122.428551,3289453.095295,275211.155779,530.835384,0.381351,2.732051,-88.474210
407122.433551,3289453.105345,275210.819808,530.835267,0.381142,2.730504,-88.473991
407122.438551,3289453.115407,275210.483844,530.835146,0.380975,2.728077,-88.472902
407122.443552,3289453.125475,275210.147883,530.835022,0.381285,2.724552,-88.470946
407122.448552,3289453.135555,275209.811918,530.834895,0.380691,2.722343,-88.469637
407122.453552,3289453.145644,275209.475948,530.834759,0.379182,2.721232,-88.469197
407122.458552,3289453.155737,275209.139983,530.834609,0.377692,2.718807,-88.468327
407122.463552,3289453.165838,275208.804020,530.834447,0.376244,2.715501,-88.466588
407122.468552,3289453.175948,275208.468053,530.834274,0.373423,2.712860,-88.466157
407122.473552,3289453.186065,275208.132076,530.834097,0.370362,2.712408,-88.466150
407122.478552,3289453.196188,275207.796105,530.833910,0.367333,2.710859,-88.465493
407122.483552,3289453.206321,275207.460139,530.833714,0.363887,2.707777,-88.464408
407122.488552,3289453.216464,275207.124169,530.833513,0.360201,2.706008,-88.463752
407122.493552,3289453.226616,275206.788195,530.833302,0.355851,2.705553,-88.463307
407122.498552,3289453.236774,275206.452229,530.833081,0.351499,2.703568,-88.462871
407122.503552,3289453.246937,275206.116264,530.832854,0.347845,2.701141,-88.461563
407122.508553,3289453.257106,275205.780297,530.832624,0.343920,2.698939,-88.461347
407122.513553,3289453.267287,275205.444331,530.832387,0.338903,2.696955,-88.461129
407122.518553,3289453.277474,275205.108366,530.832146,0.333459,2.694314,-88.460697
407122.523553,3289453.287672,275204.772400,530.831905,0.327369,2.692328,-88.460041
407122.528553,3289453.297881,275204.436436,530.831662,0.320136,2.691004,-88.460476
407122.533553,3289453.308104,275204.100479,530.831415,0.312495,2.688584,-88.460260
407122.538553,3289453.318339,275203.764525,530.831162,0.305104,2.685285,-88.459392
407122.543553,3289453.328584,275203.428570,530.830908,0.297464,2.683083,-88.459175
407122.548553,3289453.338835,275203.092610,530.830652,0.290013,2.682633,-88.459604
407122.553553,3289453.349091,275202.756656,530.830397,0.283237,2.680869,-88.459602
407122.558553,3289453.359354,275202.420700,530.830142,0.276959,2.678880,-88.458289
407122.563553,3289453.369620,275202.084742,530.829887,0.270163,2.676900,-88.458726
407122.568553,3289453.379891,275201.748779,530.829631,0.262970,2.675134,-88.458286
407122.573553,3289453.390162,275201.412815,530.829379,0.256652,2.672713,-88.457849
407122.578554,3289453.400442,275201.076850,530.829131,0.249449,2.671167,-88.457626
407122.583554,3289453.410727,275200.740882,530.828889,0.241768,2.670061,-88.458277
407122.588554,3289453.421015,275200.404913,530.828652,0.234784,2.668734,-88.458053
407122.593554,3289453.431308,275200.068943,530.828426,0.228456,2.667625,-88.457829
407122.598554,3289453.441611,275199.732976,530.828202,0.221203,2.667176,-88.458695
407122.603554,3289453.451918,275199.397011,530.827980,0.214666,2.666503,-88.458250
407122.608554,3289453.462224,275199.061052,530.827758,0.209201,2.665176,-88.458244
407122.613554,3289453.472540,275198.725096,530.827534,0.202873,2.663849,-88.458020
407122.618554,3289453.482861,275198.389144,530.827311,0.195848,2.661869,-88.458673
407122.623554,3289453.493187,275198.053193,530.827095,0.188854,2.659449,-88.458670
407122.628554,3289453.503523,275197.717242,530.826893,0.181224,2.656373,-88.458232
407122.633554,3289453.513870,275197.381282,530.826709,0.171795,2.655267,-88.458882
407122.638554,3289453.524222,275197.045315,530.826538,0.162366,2.655690,-88.459527
407122.643555,3289453.534584,275196.709349,530.826378,0.152739,2.655239,-88.459736
